Yaracuy  	Agua Negra  	3201
Yaracuy 	Albarico 	3201
Yaracuy 	Aroa 	3210
Yaracuy 	Boraure 	3201
Yaracuy 	Campo Elías 	3209
Yaracuy 	Chivacoa 	3202
Yaracuy 	Corocote 	3201
Yaracuy 	El Caserío de Carabobo 	3201
Yaracuy 	El Cedrito 	3201
Yaracuy 	El Guayabo 	3201
Yaracuy 	Farriar 	3222
Yaracuy 	Guama 	3207
Yaracuy 	Hato Viejo 	3201
Yaracuy 	Independencia 	3201
Yaracuy 	La Hoya 	2050
Yaracuy 	Las Rositas 	3201
Yaracuy 	Marín 	3206
Yaracuy 	Nirgua 	3205
Yaracuy 	Sabana de Parra 	3211
Yaracuy 	Salom 	3214
Yaracuy 	San Felipe 	3201
Yaracuy 	San Pablo 	3201
Yaracuy 	Taria 	3201
Yaracuy 	Temerla 	3201
Yaracuy 	Urachiche 	3201
Yaracuy 	Yaritagua 	3203
Yaracuy 	Yumare 	3201
Yaracuy 	Otras Poblaciones 	3201
