Zulia  	Aeropuerto La Chinita  	4012
Zulia 	Alturitas 	4047
Zulia 	Avenida Los Haticos (Maracaibo) 	4001
Zulia 	Bachaquero 	4014
Zulia 	Barranca 	4020
Zulia 	Barranquitas 	4047
Zulia 	Barrio 14 de Noviembre (Maracaibo) 	4005
Zulia 	Barrio 18 de Diciembre (Maracaibo) 	4004
Zulia 	Barrio 19 de Abril (Maracaibo) 	4005
Zulia 	Barrio 1º de Agosto (Maracaibo) 	4001
Zulia 	Barrio 1º de Mayo (Maracaibo) 	4005
Zulia 	Barrio 21 de Octubre (Maracaibo) 	4001
Zulia 	Barrio 23 de Enero (Maracaibo) 	4001
Zulia 	Barrio 24 de Julio (Maracaibo) 	4004
Zulia 	Barrio 24 de Noviembre (Maracaibo) 	4005
Zulia 	Barrio 24 de Octubre (Maracaibo) 	4004
Zulia 	Barrio 28 de Diciembre (Maracaibo) 	4004
Zulia 	Barrio 5 de Julio (Maracaibo) 	4001
Zulia 	Barrio Alberto Carnevali (Maracaibo) 	4005
Zulia 	Barrio Altamira (Maracaibo) 	4001
Zulia 	Barrio Ana María Campos (Maracaibo) 	4005
Zulia 	Barrio Andrades Labarca (Maracaibo) 	4004
Zulia 	Barrio Ayacucho (Maracaibo) 	4005
Zulia 	Barrio Betulio González (Maracaibo) 	4004
Zulia 	Barrio Blanco (Maracaibo) 	4005
Zulia 	Barrio Bolivia (Maracaibo) 	4001
Zulia 	Barrio Brisas del Sur (Maracaibo) 	4001
Zulia 	Barrio Buena Vista (Maracaibo) 	4001
Zulia 	Barrio Cabeza de Toro (Maracaibo) 	4005
Zulia 	Barrio Calendario (Maracaibo) 	4005
Zulia 	Barrio Canchancha (Maracaibo) 	4002
Zulia 	Barrio Capitán Chico (Maracaibo) 	4002
Zulia 	Barrio Carabobo (Maracaibo) 	4004
Zulia 	Barrio Carmelo Urdaneta (Maracaibo) 	4005
Zulia 	Barrio Cañada Honda (Maracaibo) 	4001
Zulia 	Barrio Cerro de Marín (Maracaibo) 	4002
Zulia 	Barrio Corazón de Jesús (Maracaibo) 	4004
Zulia 	Barrio Corea (Maracaibo) 	4001
Zulia 	Barrio Coromoto (Maracaibo) 	4004
Zulia 	Barrio Cruz de Mayo (Maracaibo) 	4001
Zulia 	Barrio Cuatricentenario (Maracaibo) 	4001
Zulia 	Barrio Don Bosco (Maracaibo) 	4002
Zulia 	Barrio El Amparo (Maracaibo) 	4001
Zulia 	Barrio El Bajo Grande (Maracaibo) 	4004
Zulia 	Barrio El Callao 1ª 2ª y 3ª Etapa (Maracaibo) 	4004
Zulia 	Barrio El Cardonal (Maracaibo) 	4004
Zulia 	Barrio El Corito (Maracaibo) 	4001
Zulia 	Barrio El Cují (Maracaibo) 	4005
Zulia 	Barrio El Guaicaipuro (Maracaibo) 	4005
Zulia 	Barrio El Indio (Maracaibo) 	4005
Zulia 	Barrio El Jazmín (Maracaibo) 	4005
Zulia 	Barrio El Manzanillo (Maracaibo) 	4004
Zulia 	Barrio El Oso (Maracaibo) 	4001
Zulia 	Barrio El Pajal (Maracaibo) 	4001
Zulia 	Barrio El Pedregal (Maracaibo) 	4005
Zulia 	Barrio El Perú (Maracaibo) 	4004
Zulia 	Barrio El Potente (Maracaibo) 	4001
Zulia 	Barrio El Progreso (Maracaibo) 	4001
Zulia 	Barrio El Puente (Maracaibo) 	4001
Zulia 	Barrio El Silencio (Maracaibo) 	4004
Zulia 	Barrio El Socorro (Maracaibo) 	4001
Zulia 	Barrio El Valle (Maracaibo) 	4002
Zulia 	Barrio El Vivero (Maracaibo) 	4004
Zulia 	Barrio Francisco de Miranda (Maracaibo) 	4005
Zulia 	Barrio Fundación Mendoza (Maracaibo) 	4001
Zulia 	Barrio Gallo Verde (Maracaibo) 	4001
Zulia 	Barrio Jagüey Cují (Maracaibo) 	4005
Zulia 	Barrio José Antonio Páez (Maracaibo) 	4005
Zulia 	Barrio José Gregorio Hernández (Maracaibo) 	4004
Zulia 	Barrio José Hernández (Maracaibo) 	4001
Zulia 	Barrio La Bandera (Maracaibo) 	4001
Zulia 	Barrio La Chinita (Maracaibo) 	4001
Zulia 	Barrio La Ensenada (Maracaibo) 	4004
Zulia 	Barrio La Limpia (Maracaibo) 	4004
Zulia 	Barrio La Lucha (Maracaibo) 	4002
Zulia 	Barrio La Manzana de Oro (Maracaibo) 	4005
Zulia 	Barrio La Polar (Maracaibo) 	4004
Zulia 	Barrio La Pomona 	4001
Zulia 	Barrio La Rinconada (Maracaibo) 	4005
Zulia 	Barrio La Salina (Maracaibo) 	4002
Zulia 	Barrio La Unidad (Maracaibo) 	4005
Zulia 	Barrio La Victoria (Maracaibo) 	4005
Zulia 	Barrio Las Cabrias (Maracaibo) 	4005
Zulia 	Barrio Las Marías (Maracaibo) 	4001
Zulia 	Barrio Las Tarabas (Maracaibo) 	4005
Zulia 	Barrio Las Tres Marías (Maracaibo) 	4005
Zulia 	Barrio Leonardo Ruiz Pineda (Maracaibo) 	4002
Zulia 	Barrio Libertad 	4001
Zulia 	Barrio Libertador (Maracaibo) 	4005
Zulia 	Barrio Los Andes (Maracaibo) 	4001
Zulia 	Barrio Los Claveles (Maracaibo) 	4001
Zulia 	Barrio Los Cortijos (Maracaibo) 	4004
Zulia 	Barrio Los Cujicitos (Maracaibo) 	4005
Zulia 	Barrio Los Estanques (Maracaibo) 	4004
Zulia 	Barrio Los Manglares (Maracaibo) 	4002
Zulia 	Barrio Los Olivos (Maracaibo) 	4005
Zulia 	Barrio Los Pinos (Maracaibo) 	4001
Zulia 	Barrio Los Planazos (Maracaibo) 	4005
Zulia 	Barrio Los Robles (Maracaibo) 	4004
Zulia 	Barrio Los Sufridos (Maracaibo) 	4005
Zulia 	Barrio Marite (Maracaibo) 	4005
Zulia 	Barrio Misión (Maracaibo) 	4001
Zulia 	Barrio Monte Claro (Maracaibo) 	4002
Zulia 	Barrio Nueva Independencia (Maracaibo) 	4005
Zulia 	Barrio Nueva Vía (Maracaibo) 	4005
Zulia 	Barrio Nuevo(Maracaibo) 	4005
Zulia 	Barrio Nuevo Mundo (Maracaibo) 	4002
Zulia 	Barrio Obrero (Maracaibo) 	4005
Zulia 	Barrio Panamericano (Maracaibo) 	4005
Zulia 	Barrio Paraíso (Maracaibo) 	4004
Zulia 	Barrio Pueblo Aparte (Maracaibo) 	4002
Zulia 	Barrio Pueblo Nuevo (Maracaibo) 	4002
