Guarico  	Altagracia de Orituco  	2320
Guarico 	Barbacoa 	2334
Guarico 	Calabozo 	2312
Guarico 	Camatagua 	2335
Guarico 	Cambural de Cataure 	2301
Guarico 	Carmen de Cura 	2311
Guarico 	Chaguaramas 	2358
Guarico 	Corozopando 	2301
Guarico 	Dos Caminos 	2301
Guarico 	El Calvario 	2303
Guarico 	El Caro de La Negra 	2301
Guarico 	El Corozo 	2301
Guarico 	El Palito 	2301
Guarico 	El Punzón 	2301
Guarico 	El Rastro 	2304
Guarico 	El Socorro 	2355
Guarico 	El Sombrero 	2319
Guarico 	Espino 	2301
Guarico 	Francisco de Tiznado 	2301
Guarico 	Guardatinaja 	2316
Guarico 	Guaripa 	2301
Guarico 	Ipare de Orituco 	2301
Guarico 	La Arboleda 	2301
Guarico 	La Esperanza 	2301
Guarico 	Las Mercedes del Llano 	2356
Guarico 	Las Minas 	2301
Guarico 	Lezama 	2301
Guarico 	Libertad de Orituco 	2301
Guarico 	Mamonal 	2301
Guarico 	Ortíz 	2302
Guarico 	Parapara de Ortíz 	2301
Guarico 	Paso Real de Macaira 	2301
Guarico 	Pirital 	2301
Guarico 	Roblecito 	2301
Guarico 	Sabana Grande de Orituco 	2301
Guarico 	San Casimiro 	2338
Guarico 	San Francisco de Cara 	2301
Guarico 	San Francisco de Macaira 	2301
Guarico 	San José de Anare 	2301
Guarico 	San José de Guaribe 	2301
Guarico 	San José de Tiznados 	2305
Guarico 	San Juan de los Morros 	2301
Guarico 	San Rafael de Laya 	2301
Guarico 	San Rafael de Orituco 	2301
Guarico 	San Sebastián 	2340
Guarico 	Santa María de Ipire 	2354
Guarico 	Taguay 	2301
Guarico 	Tucupido 	2301
Guarico 	Valle La Pascua 	2350
Guarico 	Valle de Morín (Aragua) 	2301
Guarico 	Zaraza 	2332
Guarico 	Cabruta 	8007
Guarico 	Camatagua 	7001
Guarico 	Cazorla 	2301
Guarico 	Los Pozotes 	2301
Guarico 	San Jose Unare 	2351
Guarico 	Santa Rita de Manapire 	2301
Guarico 	Otras Poblaciones 	2301
