Distrito Capital  	Antímano (Caracas)  	1000
Distrito Capital 	Aragüita 	1223
Distrito Capital 	Barrio 11 de Agosto (Caracas) 	1010
Distrito Capital 	Barrio 12 de Octubre (Caracas) 	1073
Distrito Capital 	Barrio 1º de Noviembre (Caracas) 	1073
Distrito Capital 	Barrio 24 de Julio (Caracas) 	1073
Distrito Capital 	Barrio 29 de Julio (Caracas) 	1020
Distrito Capital 	Barrio 5 de Julio (Caracas) 	1073
Distrito Capital 	Barrio Agricultura (Caracas) 	1073
Distrito Capital 	Barrio Agua Amarilla (Caracas) 	1073
Distrito Capital 	Barrio Aguacatico (Caracas) 	1073
Distrito Capital 	Barrio Aguacaticos (Caracas) 	1040
Distrito Capital 	Barrio Ajuro (Caracas) 	1040
Distrito Capital 	Barrio Alberto Ravell (Caracas) 	1010
Distrito Capital 	Barrio Alcabala (Caracas) 	1073
Distrito Capital 	Barrio Alfredo Rojas (Caracas) 	1020
Distrito Capital 	Barrio Altos de Cútira (Caracas) 	1030
Distrito Capital 	Barrio Altos de Lídice (Caracas) 	1010
Distrito Capital 	Barrio Anauco (Caracas) 	1010
Distrito Capital 	Barrio Andrés Bello (Caracas) 	1050
Distrito Capital 	Barrio Andrés Eloy Blanco (Caracas) 	1030
Distrito Capital 	Barrio Angarita (Caracas) 	1030
Distrito Capital 	Barrio Antonio José de Sucre (Caracas) 	1073
Distrito Capital 	Barrio Atlántico (Caracas) 	1030
Distrito Capital 	Barrio Bambú (Caracas) 	1010
Distrito Capital 	Barrio Boca de Lobo (Caracas) 	1000
Distrito Capital 	Barrio Bosque de la Virgen (Caracas) 	1083
Distrito Capital 	Barrio Brisas de Casalta (Caracas) 	1030
Distrito Capital 	Barrio Brisas de Petare (Caracas) 	1073
Distrito Capital 	Barrio Brisas de Propatria (Caracas) 	1030
Distrito Capital 	Barrio Brisas del Paraíso (Caracas) 	1020
Distrito Capital 	Barrio Bruzual (Caracas) 	1040
Distrito Capital 	Barrio Buenos Aires El Paraiso 	1020
Distrito Capital 	Barrio Buenos Aires Petare 	1073
Distrito Capital 	Barrio Campo Rico (Caracas) 	1073
Distrito Capital 	Barrio Caraballo (Caracas) 	1000
Distrito Capital 	Barrio Carapa (Caracas) 	1000
Distrito Capital 	Barrio Carapita (Caracas) 	1000
Distrito Capital 	Barrio Caucagüita 	1073
Distrito Capital 	Barrio Caño Amarillo (Caracas) 	1030
Distrito Capital 	Barrio Centro Italo (Caracas) 	1080
Distrito Capital 	Barrio Cerro Grande (Caracas) 	1040
Distrito Capital 	Barrio Colón (Caracas) 	1030
Distrito Capital 	Barrio Copey (Caracas) 	1000
Distrito Capital 	Barrio Coromoto (Caracas) 	1020
Distrito Capital 	Barrio Corral de Piedra (Caracas) 	1000
Distrito Capital 	Barrio Cortada de Catia (Caracas) 	1030
Distrito Capital 	Barrio Cortijos (Caracas) 	1050
Distrito Capital 	Barrio Cotiza (Caracas) 	1010
Distrito Capital 	Barrio Cristal (Caracas) 	1000
Distrito Capital 	Barrio El Algodonal (Caracas) 	1020
Distrito Capital 	Barrio El Calvario (Caracas) 	1030
Distrito Capital 	Barrio El Campito (Caracas) 	1073
Distrito Capital 	Barrio El Carmen Catia 	1030
Distrito Capital 	Barrio El Cerrito (Caracas) 	1073
Distrito Capital 	Barrio El Desvío (Caracas) 	1040
Distrito Capital 	Barrio El Encanto (Caracas) 	1073
Distrito Capital 	Barrio El Esfuerzo (Caracas) 	1073
Distrito Capital 	Barrio El Guarataro (Caracas) 	1020
Distrito Capital 	Barrio El Güire (Caracas) 	1080
Distrito Capital 	Barrio El Mamón (Caracas) 	1010
Distrito Capital 	Barrio El Manguito San Agustin del Sur 	1010
Distrito Capital 	Barrio El Matadero (Caracas) 	1073
Distrito Capital 	Barrio El Mirador (Caracas) 	1030
Distrito Capital 	Barrio El Morro (Caracas) 	1073
Distrito Capital 	Barrio El Mosquito (Caracas) 	1073
Distrito Capital 	Barrio El Nazareno (Caracas) 	1030
Distrito Capital 	Barrio El Observatorio (Caracas) 	1030
Distrito Capital 	Barrio El Refugio (Caracas) 	1030
Distrito Capital 	Barrio El Retiro (Caracas) 	1010
Distrito Capital 	Barrio El Sifón (Caracas) 	1000
Distrito Capital 	Barrio El Triángulo El Cementerio 	1040
Distrito Capital 	Barrio El Triángulo La Vega 	1020
Distrito Capital 	Barrio Fundación Mendoza (Caracas) 	1073
Distrito Capital 	Barrio Fátima I y II (Caracas) 	1073
Distrito Capital 	Barrio Gato Negro (Caracas) 	1030
Distrito Capital 	Barrio Gramoven (Caracas) 	1030
Distrito Capital 	Barrio Guaicaipuro I (Caracas) 	1030
Distrito Capital 	Barrio Guaicaipuro II (Caracas) 	1030
Distrito Capital 	Barrio Guaicoco (Caracas) 	1073
Distrito Capital 	Barrio Guzmán Blanco (Caracas) 	1020
Distrito Capital 	Barrio Hoyada (Caracas) 	1020
Distrito Capital 	Barrio Hoyo de Las Delicias (Caracas) 	1050
Distrito Capital 	Barrio Isaías Medina (Caracas) 	1030
Distrito Capital 	Barrio Jardín (Caracas) 	1010
Distrito Capital 	Barrio José Félix Rivas (Caracas) 	1073
Distrito Capital 	Barrio José Gregorio Hernández (Caracas) 	1010
Distrito Capital 	Barrio Juan XXIII (Caracas) 	1000
Distrito Capital 	Barrio Julián Blanco (Caracas) 	1073
Distrito Capital 	Barrio La Bandera (Caracas) 	1040
Distrito Capital 	Barrio La Barraca (Caracas) 	1040
Distrito Capital 	Barrio La Bombilla (Caracas) 	1073
Distrito Capital 	Barrio La Ceiba (Caracas) 	1010
Distrito Capital 	Barrio La Ceibita (Caracas) 	1040
Distrito Capital 	Barrio La Charneca (Caracas) 	1010
Distrito Capital 	Barrio La Cuesta (Caracas) 	1073
Distrito Capital 	Barrio La Dolorita (Caracas) 	1073
Distrito Capital 	Barrio La Fénix (Caracas) 	1073
Distrito Capital 	Barrio La Lagunita (Caracas) 	1073
Distrito Capital 	Barrio La Libertad (Caracas) 	1073
Distrito Capital 	Barrio La Línea (Caracas) 	1073
Distrito Capital 	Barrio La Mampita (Caracas) 	1073
Distrito Capital 	Barrio La Matanza (Caracas) 	1040
Distrito Capital 	Barrio La Pedrera (Caracas) 	1073
Distrito Capital 	Barrio La Planada (Caracas) 	1073
Distrito Capital 	Barrio La Puma Rosa (Caracas) 	1073
Distrito Capital 	Barrio La Rubia (Caracas) 	1073
Distrito Capital 	Barrio La Silsa (Caracas) 	1030
Distrito Capital 	Barrio La Trilla (Caracas) 	1010
Distrito Capital 	Barrio La Veguita (Caracas) 	1020
Distrito Capital 	Barrio La Yagüara II (Caracas) 	1000
Distrito Capital 	Barrio Ladera (Caracas) 	1020
Distrito Capital 	Barrio Larrazabal (Caracas) 	1030
Distrito Capital 	Barrio Las Adjuntas (Caracas) 	1000
Distrito Capital 	Barrio Las Luces (Caracas) 	1040
Distrito Capital 	Barrio Las Mayas (Caracas) 	1090
