Portuguesa  	Acarigua  	3301
Portuguesa 	Agua Blanca 	3302
Portuguesa 	Aparición 	3350
Portuguesa 	Araure 	3303
Portuguesa 	Biscucuy 	3351
Portuguesa 	Boconoito 	3355
Portuguesa 	Chabasquén 	3357
Portuguesa 	Colonia Tunén 	3317
Portuguesa 	Córdoba 	3357
Portuguesa 	El Poblado 	3309
Portuguesa 	Guanare 	3350
Portuguesa 	Guanarito 	3354
Portuguesa 	La Estación 	3352
Portuguesa 	La Misión 	3301
Portuguesa 	Los Colorados 	3309
Portuguesa 	Los Morrones 	3350
Portuguesa 	Mesa de Caruaca 	3350
Portuguesa 	Ospino 	3352
Portuguesa 	Papelón 	3353
Portuguesa 	Pimpinela 	3304
Portuguesa 	Píritu 	3305
Portuguesa 	San Rafael de Onoto 	3306
Portuguesa 	Santa Rosalía de Turen 	3307
Portuguesa 	Turen 	3309
Portuguesa 	Unellez 	3350
Portuguesa 	Villa Bruzual 	3309
Portuguesa 	La Concepción 	3354
Portuguesa 	La Trinidad 	3350
Portuguesa 	Paraiso De Chabasquen 	3357
Portuguesa 	Payara 	3301
Portuguesa 	Otras Poblaciones 	3350
