Bolívar  	Aripao  	8001
Bolívar 	Caicara del Orinoco 	8007
Bolívar 	Ciudad Bolívar 	8001
Bolívar 	Ciudad Piar 	8003
Bolívar 	Cuchiberos 	8001
Bolívar 	El Callao 	8056
Bolívar 	El Dorado 	8050
Bolívar 	El Manteco 	8050
Bolívar 	El Miamo 	8050
Bolívar 	El Palmar 	8054
Bolívar 	El Pao 	8050
Bolívar 	Guasipati 	8050
Bolívar 	Icabarú 	8001
Bolívar 	Jabillal 	8050
Bolívar 	Kanavayen 	8001
Bolívar 	La Canoa 	8001
Bolívar 	La Paragua 	8001
Bolívar 	La Urbina 	8001
Bolívar 	Las Bonitas 	8001
Bolívar 	Las Trincheras 	8001
Bolívar 	Los Castillos de Guayana 	8050
Bolívar 	Los Morichales 	8001
Bolívar 	Maripa 	8009
Bolívar 	Matanzas 	8001
Bolívar 	Moitaco 	8001
Bolívar 	Puerto Ordáz 	8050
Bolívar 	Puruey 	8001
Bolívar 	San Francisco de La Paragua 	8001
Bolívar 	San Félix 	8051
Bolívar 	San Pedro de Las Bocas 	8001
Bolívar 	Santa Cruz de Orinoco 	8001
Bolívar 	Santa Elena de Uairén 	8011
Bolívar 	Santa Rosalía 	8001
Bolívar 	Santa Teresa de Canavayen 	8001
Bolívar 	Soledad 	8013
Bolívar 	Tumeremo 	8057
Bolívar 	Upata 	8052
Bolívar 	Vista Hermosa 	8001
Bolívar 	Ciudad Guayana 	8050
Bolívar 	Las Majadas 	8001
Bolívar 	Otras Poblaciones 	8001
