Apure  	Achaguas  	7002
Apure 	Apurito 	7003
Apure 	Arichuna 	7001
Apure 	Biruaca 	7007
Apure 	Bruzual 	7005
Apure 	Camaguán 	7007
Apure 	Cazorla 	7001
Apure 	Cunaviche 	7001
Apure 	El Samán de Apure 	7001
Apure 	El Yagual 	7001
Apure 	Elorza 	7011
Apure 	Guasimal 	7001
Apure 	Guayabal 	7001
Apure 	Guáchara 	7001
Apure 	La Trinidad de Orichuna 	7001
Apure 	Mantecal 	7010
Apure 	Municipio Quintero 	7001
Apure 	Puerto Nova 	7001
Apure 	San Fernando 	7001
Apure 	San Juan de Payara 	7001
Apure 	San Juan de Payara 	7004
Apure 	San Rafael de Atamaica 	7001
Apure 	San Vicente 	7001
