Anzoategui  	Anaco  	6003
Anzoategui 	Aragua de Barcelona 	6002
Anzoategui 	Atapirire 	6001
Anzoategui 	Barbacoa 	6001
Anzoategui 	Barcelona 	6001
Anzoategui 	Bergantín 	6001
Anzoategui 	Boca de Uchire 	6005
Anzoategui 	Cachipo 	6001
Anzoategui 	Caigua 	6001
Anzoategui 	Cantaura 	6007
Anzoategui 	Clarines 	6008
Anzoategui 	El Carito 	6001
Anzoategui 	El Chaparro 	2350
Anzoategui 	El Hatillo 	6001
Anzoategui 	El Morro de Barcelona 	6016
Anzoategui 	El Pao 	6001
Anzoategui 	El Pilar 	6001
Anzoategui 	El Tigre 	6050
Anzoategui 	Guanape 	6012
Anzoategui 	Guanta 	6014
Anzoategui 	Guaribe de Cajigal 	6001
Anzoategui 	La Margarita 	6002
Anzoategui 	Lecherías 	6016
Anzoategui 	Los Altos de Santa Fe 	6001
Anzoategui 	Los Pilones 	6003
Anzoategui 	Mapire 	6001
Anzoategui 	Modulo de Boyacá 	6001
Anzoategui 	Modulo de Chuparin 	6009
Anzoategui 	Mundo Nuevo 	6001
Anzoategui 	Naricual 	6001
Anzoategui 	Onoto 	6020
Anzoategui 	Pariaguán 	6052
Anzoategui 	Pertigalete 	6014
Anzoategui 	Pozuelos 	6022
Anzoategui 	Puerto La Cruz 	6023
Anzoategui 	Puerto Píritu 	6022
Anzoategui 	Píritu 	6022
Anzoategui 	Sabana de Uchire 	6001
Anzoategui 	San Diego de Cabrutica 	6001
Anzoategui 	San Joaquín 	6001
Anzoategui 	San José de Guanipa 	6054
Anzoategui 	San Mateo 	6048
Anzoategui 	San Miguel 	6001
Anzoategui 	San Pablo 	6001
Anzoategui 	San Tomé 	6055
Anzoategui 	Santa Ana 	6027
Anzoategui 	Santa Clara 	6001
Anzoategui 	Santa Cruz del Orinoco 	6001
Anzoategui 	Santa Inés 	6001
Anzoategui 	Santa Rosa 	6001
Anzoategui 	Soledad 	8013
Anzoategui 	Uríca 	6001
Anzoategui 	Uverito 	6001
Anzoategui 	Valle Guanape 	6032
Anzoategui 	Zuata 	6057
Anzoategui 	Otras Poblaciones 	6001
